"index","Title","Summary","Enrollment","Stars","Rating","Link"
8684,How To Pitch Anything,The Method For Persuading and Presenting Deals,560,3.8,6,https://www.udemy.com/course/how-to-pitch-anything/
8685,Reviewing Financial Models,Become more confident when reviewing financial models by using the toolkit of techniques covered in this course,36,4.6,6,https://www.udemy.com/course/reviewing-financial-models/
8686,Analyse and interpret hotels overall financial statements,Hotel management Course- Understand how to read and analyse hotel financial performance step by step and and take action,31,3.3,6,https://www.udemy.com/course/analyse-and-interpret-hotels-overall-financial-statements/
8718,Contract Management : Specific Contract Clause Study,Understand the Force Majeure Clause and Edit/Negotiate it in a Practical Way,10,4.9,6,https://www.udemy.com/course/contract-management-specific-contract-clause-study/
8687,JOY at WORK -Leadership/Mngt Principles for C21st Business,"Leadership > Creativity> Innovation> Deming > Neuroscience plus Mind Mapping for Strategy, Communications & Learning",189,4.2,6,https://www.udemy.com/course/creating-creation-companies/
8688,Accelerate Your Business in 6 Weeks: Key Growth Multipliers,Multiply your sales and generate an infinite pipeline of clients for your business!,47,4.4,6,https://www.udemy.com/course/accelerate-your-business-in-6-weeks-key-growth-multipliers/
8689,Caption This! Become a Pro in Video Captioning and Subtitles,"All you need to know to create, edit and translate captions for your videos - including examples and recommendations.",34,4.7,6,https://www.udemy.com/course/caption-this/
8690,The Art of Culture (in business),Learn how to transform your 'people problems' into people power!,36,4.2,6,https://www.udemy.com/course/the-art-of-culture/
8691,RFID in Business,This course is exploring the essential concepts of RFID Technology and the major Business RFID Applications.,17,5.0,6,https://www.udemy.com/course/rfid-in-business/
8692,The Procurement; Policy & Procedure,The Procurement; Policy & Procedure,29,3.5,6,https://www.udemy.com/course/the-procurement-policy-procedure/
8693,RFID in Business,This course is exploring the essential concepts of RFID Technology and the major Business RFID Applications.,17,5.0,6,https://www.udemy.com/course/rfid-in-business/
8694,The Procurement; Policy & Procedure,The Procurement; Policy & Procedure,29,3.5,6,https://www.udemy.com/course/the-procurement-policy-procedure/
8695,"Global Player 2.0, the 5 communication skills, Part 1",Impacting & Influencing global business,19,4.3,6,https://www.udemy.com/course/global-player-20-the-global-perspective/
8696,Influence in Executive Relations/Talent Management,"Influence and persuasion to effectively deal with other executives, manage talent and progress in your own career.",88,5.0,6,https://www.udemy.com/course/executive-influence/
8697,iPhone Video Interviews and TV presenting for broadcast,Go On-Camera: Shoot Smartphone Video Interviews and Testimonials. Techniques for Presenting on Camera & Video Interviews,114,4.2,6,https://www.udemy.com/course/make-video-interviews-like-a-pro-smart-film-school/
8698,How I trade the Dax indice,"Learn how to trade the German Dax indice successfully with a simple, easy-to-learn strategy",8,3.6,6,https://www.udemy.com/course/how-i-trade-the-dax-indice/
8699,How to Make a Great Presentation,"How to make quick, amazing presentations!",320,4.0,6,https://www.udemy.com/course/amazing-presentations/
8700,Hobby to Business,Turn Your Hobby into a Profitable Business,676,3.9,6,https://www.udemy.com/course/hobby-to-business/
8701,Complete Trading Strategies Course - Beginner to Advanced,"Learn To Trade The Markets Like A Pro - Covering the Psychology of Trading, Money Management And Technical Indicators",26,3.9,6,https://www.udemy.com/course/complete-trading-strategies-course-beginner-to-advanced/
8702,Sales Skills,Become a better sales person by demonstrating how to build relationships and optimize communication with customers.,52,3.7,6,https://www.udemy.com/course/sales-skills/
8703,Assemble an A+ Advisory Board,Learn how to create an Advisory Board that provides you with expertise to grow your business.,148,4.1,6,https://www.udemy.com/course/school-of-raising-money-find-assemble-an-advisory-board/
8704,Talk on Camera With Self Confidence and Humilate the TV Pros,"How to speak to a camera (talking head) with self confidence and self esteem, if you are shy, afraid, or an introvert",1253,3.4,6,https://www.udemy.com/course/talk-on-camera-with-self-confidence-and-humilate-the-tv-pros/
8705,Verbal Aikido for Ultimate Networking Success #6,"Million Dollar Speaker – Become a Master of the stage, Create a convincing and compelling call to action.",2105,4.0,6,https://www.udemy.com/course/mastering-communications-for-ultimate-networking-success-6/
8706,Organizational Influences and Project Life Cycle,A Comprehensive guide to Project Managers on Organizational Influences and Project Life Cycle,444,4.2,6,https://www.udemy.com/course/pmp-organizational-influences-and-project-life-cycle/
8707,How to Start a Business in 30 Days with Shaa Wasmund MBE,"Join me, Shaa Wamund MBE, and take your first step into the entrepreneurial world.",32,4.4,6,https://www.udemy.com/course/how-to-start-a-business-in-30-days-with-shaa-wasmund-mbe/
8708,Core Skills for the Future of Work,Learn How Employees and Entrepreneurs Can Prepare for the Future of Work in the New Age of Artificial Intelligence (AI),47,3.6,6,https://www.udemy.com/course/core-skills-for-the-future-of-work/
8709,Hobby to Business,Turn Your Hobby into a Profitable Business,676,3.9,6,https://www.udemy.com/course/hobby-to-business/
8710,Sales Skills,Become a better sales person by demonstrating how to build relationships and optimize communication with customers.,52,3.7,6,https://www.udemy.com/course/sales-skills/
8711,Assemble an A+ Advisory Board,Learn how to create an Advisory Board that provides you with expertise to grow your business.,148,4.1,6,https://www.udemy.com/course/school-of-raising-money-find-assemble-an-advisory-board/
8712,How to Make a Great Presentation,"How to make quick, amazing presentations!",320,4.0,6,https://www.udemy.com/course/amazing-presentations/
8713,Introduction to Referrals - Literally Double Your Sales,Learn how to introduce a successful Referral Campaign in to your Business or Sales Process,29,3.9,6,https://www.udemy.com/course/introduction-to-referrals-literally-double-your-sales/
8714,Forex - Trade Gartley with Precision - Complete Strategy,A complete high probability strategy to trade in the financial markets,96,4.4,6,https://www.udemy.com/course/forex-trade-gartley-with-precision-complete-strategy/
8715,Practical Public Speaking Training,Rock peoples worlds with the only public speaking course that actually teaches you how to train your speaking muscles.,40,4.2,6,https://www.udemy.com/course/practical-public-speaking-training/
8716,Leadership Essentials for High Performance Teams,Develop your leadership skills and sustain high performance!,28,4.5,6,https://www.udemy.com/course/leadership-essentials-for-high-performance-teams/
8717,Data Analytics Fundamentals with Tableau,Deliver Better Insights with Tableau Dashboards,22,4.5,6,https://www.udemy.com/course/data-analytics-fundamentals-with-tableau/
8721,Binary Options Strategies Course : No More Loss,Learn our Exclusive Step-by-Step Binary Options Strategies with an 83% Win-Rate,30,2.8,6,https://www.udemy.com/course/binary-options-strategies-course-no-more-loss/
8722,Masterclass: How to Start your Bakeshop Business!,This course covers everything you need to know on how to put up and manage your own bakeshop business.,957,4.4,6,https://www.udemy.com/course/masterclass-how-to-start-your-bakeshop-business/
8723,Introduction to A/B Testing,How to improve your business by making Data Driven Decisions,14,4.5,6,https://www.udemy.com/course/introduction-to-ab-testing/
8724,The Fundamentals of Project Management,The Ultimate Crash Course to Learn the Basics of Project Management Fast and Easy,26,4.3,6,https://www.udemy.com/course/the-fundamentals-of-project-management/
8725,"Facebook, Instagram, YouTube, Google Marketing - And Others","Social Media Marketing, Ads, The basics on YouTube and Promoting Online",25,3.8,6,https://www.udemy.com/course/promoting-your-business-on-social-media/
8726,Making Numerical Predictions for Time Series Data - Part 1/3,Using Excel to make Numerical Predictions on Time Series data,35,4.0,6,https://www.udemy.com/course/making-numerical-predictions-for-time-series-data-part-1/
8727,Sports betting : The Ultimate Strategies,Make hundreds of Dollar with the help of these strategies!,12,4.3,6,https://www.udemy.com/course/sportsbettingtheultimatestrategies/
8728,Learn Data Analysis using Microsoft Excel Basics Fast,Learn Data Analysis using Microsoft Excel,611,1.4,6,https://www.udemy.com/course/learn-data-analysis-using-microsoft-excel-basics-fast/
8729,Core Skills for the Future of Work,Learn How Employees and Entrepreneurs Can Prepare for the Future of Work in the New Age of Artificial Intelligence (AI),47,3.6,6,https://www.udemy.com/course/core-skills-for-the-future-of-work/
8730,Communication and Service,"Sales, Service and Ethics",20,4.6,6,https://www.udemy.com/course/comser101/
8731,Effective Communication,"5 Main Factors to Make Your Communication Effective",19,4.2,6,https://www.udemy.com/course/effective-communication/
8732,Big Changes Ahead In The US Tax Law-How It Will Affect You?,"How The New Tax Law Changes Will Effect Your Personal and Your Business Income, as well as your Tax Bill To the IRS",132,4.4,6,https://www.udemy.com/course/big-changes-ahead-in-the-us-tax-law-how-it-will-affect-you/
8733,Value Investing - Strategies - Your Value Investing Training,"101 - Value Investing Training for the Most Successful Investment Strategy, used by the Richest Investor (Buffett)",987,3.7,6,https://www.udemy.com/course/value-investing-training/
8734,ClicData for Beginners: Connect & Visualize Your Data,Learn in this step-by-step guide how to create Interactive Dashboards for your professional or personal use.,27,4.4,6,https://www.udemy.com/course/clicdata-for-beginners-connect-edit-and-visualize-data/
8735,How To Create Lucrative Sales & Marketing Partnerships,"Are you ready for a simple way to generate more leads, close more sales, and have more success growing your business?",45,4.8,6,https://www.udemy.com/course/grow-your-business-fast-using-endorsement-partnerships/
8736,Business Course for Belly Dancers | Everything About Gigs,Sharing all trade secrets & tools to help you become a successful solo performer in a non-Arabic country!,33,4.9,6,https://www.udemy.com/course/business-for-bellydancers/
8737,MBA Full Course : Entrepreneurship Developments &Guidelines,"Certified Entrepreneurship management Development Program & Guidelines : Marketing , Accounting , Financial management",988,4.4,6,https://www.udemy.com/course/entire-entrepreneurship-guidelines-in-one-course/
8738,ESSENTIALS OF STARTING YOUR BUSINESS,Characteristics ansd skills needed to succeed as a business person,12,4.5,6,https://www.udemy.com/course/essentials-of-starting-your-business/
8739,"Learn Colors therapy for your business,health and life","Learn how to increase your sales, make important decisions, have a healthy and impactful life with appropriate colors",2081,4.2,6,https://www.udemy.com/course/color-psychology-for-business-home-decor-and-therapy/
8740,Take Your Business on the Road,Get inspired and informed so you can hit the road for months while keeping business going and revenue flowing in.,1505,4.8,6,https://www.udemy.com/course/take-your-business-on-the-road/
8741,Dr. John's -Management Planning & Control course in the MBA,Understanding Management Accounting Tools and Techniques that have been developed by managers themselves and academics,40,4.3,6,https://www.udemy.com/course/principles-of-managerial-accounting-201-section-51/
8742,Find the Job you want through the Hidden Job Market,The Tips and Techniques you need to help you find the job you want,711,4.3,6,https://www.udemy.com/course/find-the-job-you-want-through-the-hidden-job-market/
8743,How to Use Trello to Organize Your Business Like a Pro,"Work smarter with Trello and let you work more collaboratively, Use Trello the way your team works best + Bonus Course",1429,3.7,6,https://www.udemy.com/course/how-to-use-trello-to-organize-your-business-like-a-pro/
8744,How to be a Highly Effective Team Leader +1 Coaching Session,The 7 proven principles of highly effective team leadership PLUS 30 minutes Skype Coaching Included,46,3.8,6,https://www.udemy.com/course/how-to-be-a-highly-effective-team-leader-1-coaching-session/
8745,Communication Skills for Finance Leaders,This course explores why your current communication skills are no longer enough to move your career forward.,20,4.7,6,https://www.udemy.com/course/communication-skills-for-finance-leaders/
8746,WordPress Web Design & Email Marketing,Emergency Income In The Next 30 Days,2807,3.9,6,https://www.udemy.com/course/wordpress-bitcoin-mastery-with-bitcoin-pass-the-exam/
8747,What is Bitcoin,"Learn how to use Bitcoin in everyday life to save money , generate and protect wealth. Don't wait get educated today!",75,4.4,6,https://www.udemy.com/course/what-is-bitcoin/
8748,Take Your Business on the Road,Get inspired and informed so you can hit the road for months while keeping business going and revenue flowing in.,1505,4.8,6,https://www.udemy.com/course/take-your-business-on-the-road/
8749,Groupon Campaign: Learn How to Retain Your Groupon clients,Learn how to take your small LOCAL business to the next level by getting paid to market to new clients with Groupon.,752,4.3,6,https://www.udemy.com/course/how-i-make-181250week-with-groupon/
8750,Write More With Less Stress: Project Planning for Writers,Use simple project planning strategies to make more time to write what you love without neglecting family or day job.,756,4.4,6,https://www.udemy.com/course/project-planning-for-writers-and-other-creatives/
8751,The Buyer Presentation,"12 Steps to a Smooth Real Estate Transaction",60,4.9,6,https://www.udemy.com/course/the-buyer-presentation/
8752,Beginner's Guide to Outsourcing,How to Get Started With Outsourcing,2261,3.6,6,https://www.udemy.com/course/outsourcing-training/
8753,Freelancing: How to Do Freelancing Like a Pro,Learn from my 17+ Years of Freelancing As a Career,28,4.4,6,https://www.udemy.com/course/profreelancing/
8754,Easy Market Profits: 3 Step Stock Investing Strategy,"Simple, little-known investment strategy that allows you to discover great investments & exploit hidden market profits",496,4.0,6,https://www.udemy.com/course/make-money-from-the-stock-market/
8755,cost recovery calculator,"learn how to accurately cost products, recover all operating expenses and set selling prices to optimize trading profits",55,4.5,6,https://www.udemy.com/course/cost-recovery-calculator/
8756,Construction Procurement Masterclass,Giving you the knowledge and confidence in securing the best value deals,16,4.7,7,https://www.udemy.com/course/a-comprehensive-guide-to-construction-procurement/
8757,Dr. John's -Management Planning & Control course in the MBA,Understanding Management Accounting Tools and Techniques that have been developed by managers themselves and academics,40,4.3,6,https://www.udemy.com/course/principles-of-managerial-accounting-201-section-51/
8758,Accounting Closing Process-Excel Practice Problems Only,"Closing accounting bookkeeping process in three formats, a one step, a three step, and a four step method",1147,4.6,6,https://www.udemy.com/course/accounting-closing-process-excel-practice-problems-only/
8759,Stop Creditors from Harassing you and Avoid Bankruptcy,What you need to know and how to respond when collectors contact you and stop them dead in their tracks.,21,4.4,6,https://www.udemy.com/course/stop-creditor-harassment-and-avoid-bankruptcy/
8760,How to Use Trello to Organize Your Business Like a Pro,"Work smarter with Trello and let you work more collaboratively, Use Trello the way your team works best + Bonus Course",1429,3.7,6,https://www.udemy.com/course/how-to-use-trello-to-organize-your-business-like-a-pro/
8761,Communication Skills for Finance Leaders,This course explores why your current communication skills are no longer enough to move your career forward.,20,4.7,6,https://www.udemy.com/course/communication-skills-for-finance-leaders/
8762,WordPress Web Design & Email Marketing,Emergency Income In The Next 30 Days,2807,3.9,6,https://www.udemy.com/course/wordpress-bitcoin-mastery-with-bitcoin-pass-the-exam/
8763,Beginner's Guide to Outsourcing,How to Get Started With Outsourcing,2261,3.6,6,https://www.udemy.com/course/outsourcing-training/
8764,Easy Market Profits: 3 Step Stock Investing Strategy,"Simple, little-known investment strategy that allows you to discover great investments & exploit hidden market profits",496,4.0,6,https://www.udemy.com/course/make-money-from-the-stock-market/
8765,Agile Master,Agile Development,47,4.5,6,https://www.udemy.com/course/scrumstudy-agile-master-certified-samc/
8766,Change Management Essentials,Change Is Inevitable - Be Equipped,15,4.0,6,https://www.udemy.com/course/change-management-essentials/
8767,Agile Tools and Techniques | Agile in project management,"Learn out the best tools and techniques used in managing projects following Agile methodology, 52 agile tools in detail.",106,4.9,6,https://www.udemy.com/course/agile-tools-and-techniques-agile-in-project-management/
8768,Find the Job you want through the Hidden Job Market,The Tips and Techniques you need to help you find the job you want,711,4.3,6,https://www.udemy.com/course/find-the-job-you-want-through-the-hidden-job-market/
8769,WC Insurance Adjusters Claims Handling Career Readiness Cour,"High-level overview WC claims handling principles, key that opens doors to the World of Ins.& over 12 Ins. related Prof.",28,4.6,6,https://www.udemy.com/course/wc-insurance-adjusters-claims-handling-career-readiness-cour/
8770,Freelancing: How to Do Freelancing Like a Pro,Learn from my 17+ Years of Freelancing As a Career,28,4.4,6,https://www.udemy.com/course/profreelancing/
8771,Construction Procurement Masterclass,Giving you the knowledge and confidence in securing the best value deals,16,4.7,7,https://www.udemy.com/course/a-comprehensive-guide-to-construction-procurement/
8772,Project Risk Management: A Project Management Mastery Course,Techniques to Help You Maximize Your Project's Chance of Success Using Qualitative and Quantitative Risk Management,32,4.9,6,https://www.udemy.com/course/project-risk-management-a-project-management-mastery-course/
8773,Practical Artificial Intelligence (AI) with H2O in Python,"H2O:Master Powerful Python Package For Machine Learning, Artificial Neural Networks (ANN) and Deep Learning",21,4.6,6,https://www.udemy.com/course/practical-artificial-intelligence-ai-with-h2o-in-python/
8774,I'm A Business Owner: How Should I Pay Myself?,How an owner of each type of business structure in the United States is required by law to pay themselves.,38,4.8,6,https://www.udemy.com/course/im-a-business-owner-how-should-i-pay-myself/
8775,How to make a podcast: The Do Podcasts Course,Simple and easy to follow podcasting course to help you start your show today!,26,4.3,6,https://www.udemy.com/course/dopodcastsonline/
8776,High-Growth Entrepreneurship: Unleashing Silicon Valley,"Understand 'how' part of entrepreneurship, Get out of the building and test your business model. Forget about BizPlan!",5814,3.7,6,https://www.udemy.com/course/high-growth-entrepreneurship-unleashing-silicon-valley/
8777,The Mind Of An Entrepreneur - Think Your Way To Wealth,Think like an entrepreneur - create wealth with an entrepreneurial mindset - build a residual income business lifestyle,97,4.6,6,https://www.udemy.com/course/the-mind-of-an-entrepreneur-think-your-way-to-wealth/
8778,WC Insurance Adjusters Claims Handling Career Readiness Cour,"High-level overview WC claims handling principles, key that opens doors to the World of Ins.& over 12 Ins. related Prof.",28,4.6,6,https://www.udemy.com/course/wc-insurance-adjusters-claims-handling-career-readiness-cour/
9421,Become a High Ticket Enroller,Learn how to have a REAL Career From Home!,14,4.5,4,https://www.udemy.com/course/become-a-high-ticket-enroller/
8779,Terminology- aPHR Associate Professional in Human Resource,Comprehensive Review of all the terminology and topics you need to know as an entry level HR professional(aPHR),45,3.5,6,https://www.udemy.com/course/associate-professional-of-human-resources-certification-aphr/
8780,Project Risk Management: A Project Management Mastery Course,Techniques to Help You Maximize Your Project's Chance of Success Using Qualitative and Quantitative Risk Management,32,4.9,6,https://www.udemy.com/course/project-risk-management-a-project-management-mastery-course/
8781,Data Science : Predictive Analytics Theory,Learn how different domains can apply predictive analytics .Quick guide for analytics & machine learning professionals.,876,3.4,6,https://www.udemy.com/course/analytics-predictive-analysis-in-hr-fraud-marketing/
8782,"Learn Risk Measurement for Projects, Analysis & Estimation","Risk Analysis, Risk Assessment, Risk Measurement, Risk Management Life-Cycle - The Complete Risk Management Process",150,4.5,6,https://www.udemy.com/course/learn-risk-measurement-for-projects/
8783,The Advanced Highest Profitable Ever EMA Strategy In Trading,"Boost Up Yours Profits In Trading By Using This Epic EMA Strategy In Forex, Stocks, Indices, Commodities",23,4.6,6,https://www.udemy.com/course/the-advanced-highest-profitable-ever-ema-strategy-in-trading/
8784,Book Marketing in Five - How to get your book noticed fast,"Learn how to market your book online and boost your visibility credibility, and sales.",46,4.3,6,https://www.udemy.com/course/book-marketing-secrets/
8785,How To Navigate And Understand Venture Capital,Find out what is the right source of investment for you and your business,868,3.6,6,https://www.udemy.com/course/how-to-navigate-and-understand-venture-capital/
8786,Learn to be a Startup CEO,"Practical knowledge to Plan, Launch and grow your startup from scratch",54,4.1,6,https://www.udemy.com/course/learn-to-be-a-startup-ceo/
8787,The 2020 Complete Extensive Course On Buying a Franchise,"2020 Expert advice and knowledge to help you decide if franchising is for you and how to select the best franchise",1498,4.1,6,https://www.udemy.com/course/business-101-buying-a-franchise-extensive-course/
8788,Certified Lean Six Sigma Black Belt (IASSC) practice,Pass the certification on the first attempt. 206 questions,87,3.5,6,https://www.udemy.com/course/certified-lean-six-sigma-black-belt-iassc-practice/
8789,Public Speaking For Millennials,Public speaking is an essential skill to have for all millennials to succeed in their personal and professional lives,405,3.7,6,https://www.udemy.com/course/public-speaking-for-millennials/
8790,Book Marketing in Five - How to get your book noticed fast,"Learn how to market your book online and boost your visibility credibility, and sales.",46,4.3,6,https://www.udemy.com/course/book-marketing-secrets/
8791,How To Navigate And Understand Venture Capital,Find out what is the right source of investment for you and your business,868,3.6,6,https://www.udemy.com/course/how-to-navigate-and-understand-venture-capital/
8792,Quickbooks Desktop Payroll to Quickbooks Online Payroll,Switching from Desktop to Online Payroll,26,3.9,7,https://www.udemy.com/course/quickbooks-desktop-payroll-to-quickbooks-online-payroll/
8793,Sales Objection Jiu-jitsu,This course covers a variety of techniques for handling objections or resistance and a menu of closing techniques.,21,4.2,6,https://www.udemy.com/course/sales-objection-jiu-jitsu/
8794,Business is Like Baseball...Improve ANY Business Team,The team that takes the field for your company every day must be prepared to know how to be successful!,13,5.0,6,https://www.udemy.com/course/business-is-like-baseball-improve-your-team/
8795,Create a long-term successful Software Company,How to start a business as a software company from scratch and make it successful in the long term,125,4.3,6,https://www.udemy.com/course/create-a-long-term-successful-software-company/
8796,Certified Lean Six Sigma Black Belt (IASSC) practice,Pass the certification on the first attempt. 206 questions,87,3.5,6,https://www.udemy.com/course/certified-lean-six-sigma-black-belt-iassc-practice/
8797,"Starting, Developing and Sustaining a Therapy Practice","A Practical Guide to Starting, Developing and Sustaining a Therapy Practice",43,4.0,6,https://www.udemy.com/course/starting-developing-and-sustaining-a-therapy-practice/
8798,Leadership Skills and Management Training,"Learn management styles, lead others & communicate better. These are actionable leadership skills for your resume.",23,4.1,6,https://www.udemy.com/course/leadership-training-larry-sharpe/
8799,Mobile App Development – A Practical Lessons,A Practical Guide to all the Moving Parts involved in Mobile App Development from Pre-Production to Post-Production.,45,3.5,6,https://www.udemy.com/course/mobile-app-entrepreneur-a-practical-lessons/
8800,Methodology for launching your own business,How to turn your ideas into a business: Step by step guide to learn the keys to be a successful business man,17,4.6,6,https://www.udemy.com/course/launching-your-own-business/
8801,Future Strategy Manager,"Target your next position in the market. Follow your passion, things that motivate you to reach new normal.",1896,3.6,6,https://www.udemy.com/course/future-strategy-manager/
8802,Digital Media Fundamentals Vol. 2,Shooting a Professional-Quality Interview,894,4.8,6,https://www.udemy.com/course/digital-media-fundamentals-vol-2/
8803,How To Get Your First 1000 YouTube Subscribers,Learn SEO Marketing Secrets showing you how to authentically grow your YouTube Channel to 1000 Subscribers and beyond.,103,4.3,6,https://www.udemy.com/course/how-to-get-your-first-1000-youtube-subscribers/
8804,"To Do List Busting - do more, better",Why don't you get what you want? Does your daily life derail your best intentions? How can you stay on track every day?,727,3.8,6,https://www.udemy.com/course/to-do-list-busting/
8805,Daydream Writer's Block Away And Sell More Books,A Step By Step Guide For Novelists To Jump start Your Creativity,943,4.7,6,https://www.udemy.com/course/how-to-daydream-your-way-out-of-writers-block/
8806,Learn How To Design and Manage a Website,Ultimate Do-It-Yourself guide to website design and management,34,4.5,6,https://www.udemy.com/course/learn-how-to-design-and-manage-a-website-in-21-days/
8807,Public Speaking: Create a Career Teaching What You Love,We can help you control those nerves and take your public speaking and presentation skills to the next level.,134,4.5,6,https://www.udemy.com/course/how-to-be-a-superstar-speaker-in-3-days/
8808,Real Estate Investing: Cash Flow Analysis - 101,This course teaches basics on being a real estate cash flow investor - which is the ONLY smart way to invest in property,172,3.3,6,https://www.udemy.com/course/cash-flowing-real-estate-a-b-and-cs/
8809,Project Management Professional (PMP)® PMBOK6 - 35 Hours,"This course is aligned to PMI's A Guide to the Project Management Body of Knowledge, PMBOK® Guide - Sixth Edition",30,3.6,6,https://www.udemy.com/course/vectorsolutions-pmp-pmbok6-35-hours/
8810,Delegate or Die! Delegation Masterclass,"Stop doing everything, develop your team and enhance your leadership skills",19,3.9,6,https://www.udemy.com/course/delegate-or-die-course/
8811,"Business is a Human, Your Personality and more than This!",How to fall in love with business and enjoy with it by changing your personality and beliefs about it,2700,3.7,6,https://www.udemy.com/course/business-is-a-human/
8812,Do Your Own Accounts - using Google Drive,"Track your Income and Expenditure, prepare a Profit and Loss Account and a Tax Estimate all from a Google Spreadsheet",30,4.6,6,https://www.udemy.com/course/diy-accounts/
8813,Chart Reading Whiteboard Trading Course,Learn how to read charts from a Technical Analyst,223,4.3,6,https://www.udemy.com/course/whiteboardtradingcourse/
8814,Digital Media Fundamentals Vol. 2,Shooting a Professional-Quality Interview,894,4.8,6,https://www.udemy.com/course/digital-media-fundamentals-vol-2/
8815,How To Get Your First 1000 YouTube Subscribers,Learn SEO Marketing Secrets showing you how to authentically grow your YouTube Channel to 1000 Subscribers and beyond.,103,4.3,6,https://www.udemy.com/course/how-to-get-your-first-1000-youtube-subscribers/
8816,Expanded Distribution: How To Sell Your Books Globally,"Strategies For Indie Authors and Musicians To Dominate Local, National & Foreign Markets!",1930,4.9,6,https://www.udemy.com/course/expanded-distribution-how-to-sell-your-books-globally/
8817,Application of Project Management in New Product Development,"Increase your new product development success rate by using proven project management concepts, tools and techniques",41,3.6,6,https://www.udemy.com/course/application-of-project-management-in-new-product-development/
8818,Methodology for launching your own business,How to turn your ideas into a business: Step by step guide to learn the keys to be a successful business man,17,4.6,6,https://www.udemy.com/course/launching-your-own-business/
8819,Accounting 101: Accounting For Bad Debts and Reserves,"2019 Update! Learn accounts receivable reserves and bad debt from A to Z and become an expert!",752,4.5,6,https://www.udemy.com/course/accounting-101-accounts-receivable-reserves-and-bad-debt/
8820,How to Make a Feature Film with No Money and No Car,An uplifting boost for your filmmaking self-confidence from someone who has been there,97,4.0,6,https://www.udemy.com/course/how-to-make-a-feature-film-with-no-money-and-no-car/
8821,Real Estate Investing: Cash Flow Analysis - 101,This course teaches basics on being a real estate cash flow investor - which is the ONLY smart way to invest in property,172,3.3,6,https://www.udemy.com/course/cash-flowing-real-estate-a-b-and-cs/
8822,Agile Leadership and New Generation Leaders ,"Learn how to become a great leader for the new era, innovative and agile teams.",22,4.3,6,https://www.udemy.com/course/agile-leadership-and-new-generation-leaders/
8823,"3-Easy-Pieces / Effortless Effective Writing Essentials",Free Your Authentic Voice and Watch Everything You Write Shine,9,4.9,6,https://www.udemy.com/course/3-easy-pieces-effortless-effective-writing-essentials/
8824,"How I Booked 4 Commercials In 1 Year, Including a National!","From working side jobs to making a living in commercials! Wow Casting Directors, nail your auditions, and book roles!",12,5.0,6,https://www.udemy.com/course/how-i-booked-4-commercials-in-1-year-including-a-national/
8825,Predicting Customer Loyalty,This course explores how to develop a real-time daily metric that directly links to customer loyalty.,14,3.2,6,https://www.udemy.com/course/predicting-customer-loyalty/
8826,Be Productive In Home Business Without Losing Your Health,Learn About This Double Advantage: Successful Home Business And A Healthy Lifestyle,2318,4.2,6,https://www.udemy.com/course/be-productive-in-home-business-without-losing-your-health/
8827,The Full Passive Income Dropshipping Course.,Learn how to start a successful drop-shipping store and make income on autopilot with it.,36,3.8,6,https://www.udemy.com/course/the-full-dropshipping-course/
8828,Become Agile with Scrum by Examples (... and get certified),Learning the most used framework to become agile and exploring why it really works,34,4.7,6,https://www.udemy.com/course/become-agile-with-scrum-by-examples-and-get-certified/
8829,U.S. Immigration 101,American Immigration,10,4.2,6,https://www.udemy.com/course/us-immigration-101/
8830,Mastering Multiple Regression with Minitab: A Deep Dive,Perform and Analyze the Results of Multiple Regression Analysis using Minitab 19,99,4.6,6,https://www.udemy.com/course/regression-with-minitab/
8831,PMP® Project Management Professional - Exam prep,"Learn from the best! Incl. 87 PDU's, 200+ Questions and comprehensive study guides...",25,4.0,6,https://www.udemy.com/course/pmp-training-lecturio/
8832,Groupon Marketing For Local Merchants,Learn how you can super-charge your business by offering a comprehensive plan using Groupons and you great service,1761,4.7,6,https://www.udemy.com/course/groupon-marketing-for-local-merchants/
8833,Conflict Management For Business Executives,Anyone else interested in acquiring conflict management skills,1762,3.4,6,https://www.udemy.com/course/conflict-management-for-business-executives/
8834,Kanban Exam Challenge for Lean Practitioners & Aspirants,Kanban challenge for Lean Practitioners and Aspirants to re-validate their knowledge on Kanban systems and more.,1914,3.3,6,https://www.udemy.com/course/kanban-exam-challenge-for-lean-practitioners-aspirants/
8835,Neural Networks with TensorFlow and PyTorch,Unleash the power of TensorFlow and PyTorch to build and train Neural Networks effectively,77,4.1,6,https://www.udemy.com/course/neural-networks-with-tensorflow-and-pytorch/
8836,How to Work from Home as a Virtual Assistant,The Best Course to Equip You to be a Successful Online VA,30,4.3,6,https://www.udemy.com/course/work-from-home-as-a-virtual-assistant-s/
8837,Profit or Save by having your own food ordering portal,Course helps you to understand how to start your own food ordering portal or SAVE MONEY by having your own food portal,1303,3.7,6,https://www.udemy.com/course/profit-by-having-your-own-food-ordering-portal/
8838,"Structured Problem Solving Methodology,Tools and Techniques","Improve your problem solving capability by applying strutured problem solving methodology, tools and techniques",1289,4.0,6,https://www.udemy.com/course/structured-problem-solving-methodologytools-and-techniques/
8839,How to Work from Home as a Virtual Assistant,The Best Course to Equip You to be a Successful Online VA,30,4.3,6,https://www.udemy.com/course/work-from-home-as-a-virtual-assistant-s/
8840,Neural Networks with TensorFlow and PyTorch,Unleash the power of TensorFlow and PyTorch to build and train Neural Networks effectively,77,4.1,6,https://www.udemy.com/course/neural-networks-with-tensorflow-and-pytorch/
