"index","Title","Summary","Enrollment","Stars","Rating","Link"
4716,Geld Meisterkurs - Lerne Geld verstehen um damit umzugehen!,"Habe deine Finanzen so im Griff, dass dir keiner mehr etwas über das Thema Geld vormachen kann!",20,4.4,9,https://www.udemy.com/course/geld-meisterkurs-lerne-geld-verstehen-um-damit-umzugehen/
4717,Microsoft Power BI - kompaktowy kurs dla zabieganych,Power BI w 3 prostych krokach,46,4.5,9,https://www.udemy.com/course/microsoft-power-bi-kurs-podstawowy/
4718,CEA ANBIMA - Preparatório para a certificação,Módulo : Planejamento de Investimentos . Aulas e simulados comentados em video.,36,3.4,9,https://www.udemy.com/course/preparatorio-cea-anbima-certificacao-especialista-anbima/
4719,Masterclass: ¿Cómo hacer trading con FOREX en los datos?,¿Es posible operar los datos fundamentales incluyendo un enfoque técnico? En esta Masterclass veremos varias técnicas.,285,3.6,9,https://www.udemy.com/course/masterclass-trading-forex-datos/
4720,ADX استراتيجيات التداول بالـ,استراتيجيات تداول متكامله باستخدام الادكس,18,4.6,8,https://www.udemy.com/course/adx-trading-strategies-g/
4721,Трейдинг - с нуля до профессионала за месяц,"Научитесь создавать собственные торговые системы для торговли на криптовалютном, фондовом и форекс рынках.",22,4.7,8,https://www.udemy.com/course/cryptotrading/
4722,"Odoo 9 Accounting Training ""Arabic""",This course will let you understand the detailed functional concepts of Odoo; Apply general system administrator setting,31,3.6,8,https://www.udemy.com/course/odoo-9-accounting-training-arabic/
4723,Professional Trading Program,"Veel mensen zeggen te streven naar passief inkomen, maar in werkelijkheid willen zij een locatie onafhankelijk inkomen.",34,4.0,8,https://www.udemy.com/course/professional-trading-program/
4724,Scalping: Une méthode efficace,Apprenez une méthode de scalping pour gagner sur les marchés,28,4.5,8,https://www.udemy.com/course/scalping-une-methode-efficace/
4725,Recuperação de Créditos Tributários,Compreenda as teses de recuperação de crédito tributário pela via judicial.,40,3.9,8,https://www.udemy.com/course/recuperacao-de-creditos-tributarios/
4726,Introdução às Demonstrações Financeiras (Contabilidade),Introdução às Demonstrações Financeiras (Contabilidade) - A Linguagem Universal do Mundo dos Negócios,35,3.9,8,https://www.udemy.com/course/introducao-as-demonstracoes-financeiras-contabilidade/
4727,Metodo Definitivo para Ser consistente en el Trading,Precio y Volumen,20,3.6,8,https://www.udemy.com/course/metodo-definitivo-para-ser-consistente-en-el-trading/
4728,Bitcoin ve Kriptoparalara Giriş,A'dan Z'ye Bitcoin ve Bitcoin'den para kazanma teknikleri!,65,4.1,8,https://www.udemy.com/course/bitcoin-ve-kriptoparalara-giris/
4729,"""BLACK HONEY"" Estrategia de SCALPING para el DAX",Estrategia intradía de SCALPING de muy corto plazo ¿te atreves? (English Sub),25,4.6,8,https://www.udemy.com/course/black-honey-aprende-mi-estrategia-de-scalping-para-el-dax/
4730,Buchhaltung mit Excel,Einstieg in Excel für die Buchhaltung,26,4.3,8,https://www.udemy.com/course/buchhaltung-mit-excel/
4731,Comprendre et maîtriser la stratégie financière,Mesurez les risques et les libertés qu’un décideur peut prendre avec la stratégie financière.,85,4.0,8,https://www.udemy.com/course/le-decideur-et-les-strategies-financieres/
4732,Entrena tu Mente,Conoce cómo tu Mente te ayuda o te sabotea para conseguir tus Resultados,18,4.0,8,https://www.udemy.com/course/mentalidad-para-tu-exito-financiero/
4733,Supercharge Intraday Trading Skill,Become an Intraday Master- Intraday Proficient Trader Program,40,4.4,8,https://www.udemy.com/course/intraday-market-solutions/
4734,PJE-CALC Cidadão,Parametrização,19,4.4,8,https://www.udemy.com/course/pje-calc-cidadao/
4735,Bitcoin dalla teoria alla pratica - Corso Completo,"Corso completo che affronta le tematiche principali del protocollo, mettendo in pratica la teoria utilizzando veri nodi",42,4.5,8,https://www.udemy.com/course/bitcoin-blockchain-corso-completo-teoria-pratica-esempi-tutorial/
4736,Como invertir en Criptomonedas y ser un trader Profesional.,conoce los patrones mas poderosos del analisis tecnico y opera como los profesionales.,25,4.5,8,https://www.udemy.com/course/como-ser-un-trader-exitoso-lacriptopedia/
4737,Fluxo de Caixa,Como fazer a gestão da sua empresa com o uso do fluxo de caixa,24,3.7,8,https://www.udemy.com/course/fluxo-de-caixa/
4738,ORGANIZE SUAS FINANÇAS - Educação Financeira,Organize sua vida financeira para vencer a crise - Educação Financeira raiz para vencer e superar desafios,16,4.7,8,https://www.udemy.com/course/organize-sua-vida-financeira/
4739,Borsa Teknik Analiz Kursu,Borsa 101 ve 201 modüllerini ve kapsamli ek konulari icermektetir. Her seviye icin temel teknik analiz kursu.,19,4.8,8,https://www.udemy.com/course/teknik-analiz-kursu/
4740,"Excel Pratico, da 0 a Utente Esperto in modo facile e veloce",Diventa un super utente di Excel e arricchisci il curriculum con una conoscenza approfondita di uno software essenziale,40,4.5,8,https://www.udemy.com/course/excel-pratico-da-0-a-utente-esperto-in-modo-facile-e-veloce/
4741,A tot Z Cryptocurrency beginnerscursus,Leer investeren in Cryptocurrency,20,4.0,8,https://www.udemy.com/course/a-tot-z-cryptocurrency-beginnerscursus/
4742,Mercado de Capital,O que é o Mercado de Capital? O que são Derivativos? Bolsa de Valores ou Balcão? Estas e outras respostas neste curso,25,3.8,8,https://www.udemy.com/course/mercado-de-capital/
4743,Day Trade: Estratégia,Na compra do deste curso ganhe 40% de desconto em minha mentoria. Saiba mais na descrição...,34,4.8,8,https://www.udemy.com/course/day-trade-estrategia-vencedora/
4744,Evaluación Financiera de Proyectos de Inversión,"Aprende a calcular VAN, TIR, flujos de efectivo, WACC, CAPM, costos del capital accionario y de la deuda de tu proyecto",29,4.2,8,https://www.udemy.com/course/evaluacion-financiera-de-proyectos-de-inversion/
4745,Peachtree By Sage Complete Training in Hindi | Urdu,Master Peachtree Quantum by Sage in this course from Basic to Advance Including Bank Reconcilliations,44,4.4,8,https://www.udemy.com/course/peachtree-in-urdu-hindi/
4746,Die 30 Geheimnisse der Reichen - FINANZIELLE FREIHEIT LEBEN,Private Finanzen & Persönliche Finanzen meistern - Geld sparen. Geld investieren. Geld verdienen. - Finanziell frei sein,96,4.6,8,https://www.udemy.com/course/30-goldene-regeln-der-finanziellen-freiheit/
4747,Finanzplanung und Altersvorsorge für Anfänger,"Lerne dein Geld besser zu verwalten, automatisiert zu sparen und für die Zukunft anzulegen.",205,4.1,8,https://www.udemy.com/course/finanzplanung-und-altersvorsorge-fur-anfanger/
4748,Прикладная криптоэкономика,Всё о блокчейне и криптовалютах,45,4.0,8,https://www.udemy.com/course/cryptoeconomy/
4749,Профессия трейдер. Курс форекс Курс акции Торговля на форекс,Обучение Успешному Трейдингу: В данном курсе Вы получаете: Видео Уроки + PDF + AUDIO (для прослушивания в дороге),30,4.0,8,https://www.udemy.com/course/trading-ru/
4750,Stock Market Basics | Learn Charts Technical Fundamentals,Learn Stock Investing and Trading,114,3.8,8,https://www.udemy.com/course/stock-market-basics-learn-charts-technical-fundamentals/
4751,Mali Tablolar Analizi,"SMMM Staja Giriş Sınavına hazırlıkta MALİ TABLOLAR ANALİZİ ile ilgili gerekli tüm bilgi, pratik test tekniği ile...",55,4.0,8,https://www.udemy.com/course/100-soruda-mali-tablolar-analizi/
4752,Análisis e interpretación de los estados financieros.,Para la toma de decisiones estratégicas.,27,3.4,8,https://www.udemy.com/course/estadosfinancieros/
4753,Tesouraria e Finanças,Aprenda a administrar finanças de um empresa do começo ao fim,33,4.8,8,https://www.udemy.com/course/tesouraria-e-financas/
4754,Transforma tus finanzas personales,Estrategias prácticas para administrar y multiplicar tu dinero,23,3.9,8,https://www.udemy.com/course/transforma-tu-realidad-financiera/
4755,Devenir Rentable sur Forex - La Convergence,Apprendre le Trading Forex - Trader facilement grâce aux convergences. Méthode extrêmum solide - ABC,100,4.3,8,https://www.udemy.com/course/forex-guide-pro/
4756,Investire in Oro e Diamanti,Conoscere i Beni Rifugio per proteggere e diversificare il proprio Portafoglio d'Investimento,30,4.0,8,https://www.udemy.com/course/investire-in-oro-e-diamanti/
4757,P2P-Kredite für Einsteiger,Wie du mit P2P-Krediten 2-stellige Renditen erzielen kannst,57,4.6,7,https://www.udemy.com/course/p2p-kredite-fuer-einsteiger/
4758,【はじめての仮想通貨 】「ビットコインって何？」初心者でもわかる仮想通貨講座,ビットコインに興味がある方向け入門講座です。初めての方でもわかりやすくご理解できるように工夫致しました。 仮想通貨のイメージや気をつけるべきリスク管理を身につけて頂けたらと思います。,19,4.0,7,https://www.udemy.com/course/startcryptocurrency/
4759,Bitmex para principiantes,Lleva tu trading a otro nivel,21,4.6,7,https://www.udemy.com/course/bitmex-para-principiantes/
4760,Declaração do Imposto de Renda 2020 - IRPF - CURSO BÁSICO,Aprenda a declarar seu Imposto de Renda de forma fácil e didática!,16,4.0,7,https://www.udemy.com/course/declaracao-do-imposto-de-renda-2020-curso-basico/
4761,Corso evoluto di Trading sulla piattaforma eToro.,Il corso per imparare la tecnica pratica per il successo sulla piattaforma Leader mondiale del trading retail.,26,3.8,7,https://www.udemy.com/course/corso-evoluto-di-trading-sulla-piattaforma-etoro/
4762,Do Zero ao Profissional no Tesouro Direto,Aprenda a porta de entrada do mundo dos investimentos,22,4.8,7,https://www.udemy.com/course/tesouro-direto-do-zero/
4763,Como investir no Mercado de Ações?,Venha se tornar um(a) investidor(a) no Mercado de Ações!,99,4.3,7,https://www.udemy.com/course/comoinvestirnomercadodeacoes/
4764,Cómo operar en el mercado Forex,Desarrollo del mercado Forex y cómo obtener rentabilidad,20,3.6,7,https://www.udemy.com/course/mercado-forex/
4765,MYOB Basic to Advance Training in Hindi / Urdu,MYOB Basic to advance training in hindi / Urdu,28,4.4,7,https://www.udemy.com/course/myob-training-in-urdu-hindi/
4766,Как составить личный финансовый план?,Пошаговый алгоритм создания личного финансового плана,23,3.6,7,https://www.udemy.com/course/finansoviyplan/
4767,MYOB Basic to Advance Training in Hindi / Urdu,MYOB Basic to advance training in hindi / Urdu,28,4.4,7,https://www.udemy.com/course/myob-training-in-urdu-hindi/
4768,Formação de Custo de Produção,Taxa hora para custeio de produtos,15,3.9,7,https://www.udemy.com/course/formacao-de-custo-de-producao/
4769,Mi segunda inversión,La guía para invertir en la bolsa,24,4.1,7,https://www.udemy.com/course/mi-segunda-inversion/
4770,Formation Quickbooks en ligne,Devenez autonome avec votre tenue de livre,46,4.6,7,https://www.udemy.com/course/formation-quickbooks-en-ligne/
4771,Teknik Analiz: forex Bitcoin Altcoin vs. Grafik Okuma,Grafikleri Rahatlıkla Analiz Edip Yüksek Oranda Karlı İşlemler Gercekleştirin,17,2.8,7,https://www.udemy.com/course/agirissizteknikanaliz/
4772,EA-X2: Estrategia profesional de trading de retrocesos,Estrategia de trading profesional para cualquier tipo de mercado utilizando la plataforma MT4,40,4.7,7,https://www.udemy.com/course/trading-retrocesos-123/
5142,Finanzas Familiares,Libertad financiera para la familia,3,4.3,2,https://www.udemy.com/course/finanzas-familiares/
4773,Tài chính định lượng: Định giá sản phẩm tài chính,Xây dựng mô hình định giá sản phẩm tài chính và sản phẩm phái sinh tài chính,374,4.9,7,https://www.udemy.com/course/tai-chinh-dinh-luong/
4774,Como hacer empresa en 10 sesiones prácticas,"Guía para conocer cómo funcionan las empresas, cómo se crean aún si no tienes capital y como obtener ganancias",44,5.0,7,https://www.udemy.com/course/finanzas-para-principiantes/
4775,Bitcoin sicher kaufen - So gehts!,Eine Schritt für Schritt Anleitung sicher und einfach Bitcions zu kaufen.,140,3.9,7,https://www.udemy.com/course/bitcoinkaufen/
4776,A'dan Z'ye Forex Rehberi ve MetaTrader Eğitimi,Forex Piyasasıyla İlgili Bilmeniz Gerekenler - MetaTrader Kullanımı ve Analizler,42,4.1,8,https://www.udemy.com/course/forex-ve-metatrader-egitimi/
4777,Introdução à Avaliação de Hotéis,Aprenda a avaliar um Hotel,25,3.6,7,https://www.udemy.com/course/introducao-a-avaliacao-de-hoteis/
4778,MineradorProBR - Mineração de Criptomoedas - Iniciantes,Módulo 1 : Introdução passo a passo à mineração de Criptomoedas Altcoins,30,3.3,7,https://www.udemy.com/course/mineradorprobr-iniciantes/
4779,COSO IC-IF 2013,Controles Internos – Estrutura Integrada (IC-IF)​ ​,10,3.4,7,https://www.udemy.com/course/coso-ic-if-2013/
4780,Stock Market Trading in 14 Days Technical Analysis (Hindi),Learn Technical Analysis for Intraday and Swing Trading in Indian Share Market in Hindi (Nifty & Sensex),20,4.2,7,https://www.udemy.com/course/master-stock-market-trading-in-14-days/
4781,Curso sobre MOEDA ou DINHEIRO,A moeda é a principal mercadoria comercializada pelos bancos,597,4.5,7,https://www.udemy.com/course/curso-sobre-moeda-ou-dinheiro/
4782,Quanto cobrar pelo meu serviço? Um guia para autônomos,"Aprenda a definir o preço ideal pelo seu serviço, de forma simples e efetiva.",150,4.3,7,https://www.udemy.com/course/quantocobrarpelomeuservico/
4783,Contabilidade financeira,Entenda as características das informações contábeis,41,3.6,7,https://www.udemy.com/course/contabilidade-financeira/
4784,Quanto cobrar pelo meu serviço? Um guia para autônomos,"Aprenda a definir o preço ideal pelo seu serviço, de forma simples e efetiva.",150,4.3,7,https://www.udemy.com/course/quantocobrarpelomeuservico/
4785,DCTFWeb Aprenda do Zero e Fique Atualizado,Declaração de Débitos e Créditos Tributários Federais Previdenciários e de Outras Entidades e Fundos (DCTFWeb),33,3.9,7,https://www.udemy.com/course/dctfweb-/
4786,Aprende a llevar la contabilidad con el ContaPlus,El ContaPlus como herramienta para la llevanza de la contabilidad,47,3.9,7,https://www.udemy.com/course/aprende-a-llevar-la-contabilidad-con-el-contaplus/
4787,"Ichimoku, indicateur de confirmation et de surveillance",L'indicateur parfait pour confirmer et surveiller vos positions,16,3.7,7,https://www.udemy.com/course/ichimoku-indicateur-de-confirmation-et-de-surveillance/
4788,Análise Fundamentalista de Fundos Imobiliários na Prática,Aprenda investimentos de Fundos Imobiliários na bolsa de valores e aumente seu conhecimento no mercado financeiro.,30,4.3,7,https://www.udemy.com/course/fundos-imobiliarios-na-pratica-invista-com-tranquilidade/
4789,Erfolgreich die eigenen Finanzen verwalten in 7 Schritten,Lerne alles darüber wie du deinen Finanzen selbst Regeln kannst. Baue Vermögen in Eigenregie auf mit diesem Kurs.,51,3.9,6,https://www.udemy.com/course/erfolgreich-die-eigenen-finanzen-verwalten-in-7-schritten/
4790,Optimización de Carteras de Inversión con Excel,Aprende a utilizar la función de optimización de Excel (solver) para optimizar carteras de inversión,17,3.3,6,https://www.udemy.com/course/optimizacion-de-carteras-de-inversion-con-excel/
4791,Most Up-to-date GST Course in Hindi by Shaifaly Girdharwal,"Boost your business, practice & career prospects with Goods & Services Tax (GST) Course in Hindi by Shaifaly Girdharwal",22,4.3,6,https://www.udemy.com/course/become-gst-practitioner-hindi-by-shaifaly-girdharwal/
4792,Declaração do Imposto de Renda para MEI – 2020,Videoaula para Microempreendedor Individual.,14,4.3,6,https://www.udemy.com/course/declaracao-imposto-de-renda-mei/
4793,Introducción a la contabilidad,"Nociones básicas de contabilidad: activo, pasivo, patrimonio, registros y balances.",28,4.5,6,https://www.udemy.com/course/introduccion-a-la-contabilidad-j/
4794,PPL2020-07-ISU-ISU SEPUTAR KETENAGAKERJAAN,Isu-Isu Seputar Ketenagakerjaan dan Permasalahan Lainnya terkait Pandemi COVID-19,8,4.5,6,https://www.udemy.com/course/ppl2020-07-ketenagakerjaan/
4795,Formação de Auditores Internos - Modulo II,Conceitos avançados e essenciais para o exercício da atividade de Auditoria Interna com base nas Normas Internacionais,64,4.6,7,https://www.udemy.com/course/formacao-de-auditores-modulo-ii/
4796,Gestão Financeira para Micro e Pequenas Empresas,Finanças: cuide bem dos seus números!,15,4.2,6,https://www.udemy.com/course/gestao-financeira-para-micro-e-pequenas-empresas/
4797,El ABC del trading,En este curso vas a aprender todos los aspectos necesarios que necesitas SI o SI antes de volverte un Trader PRO,13,4.7,6,https://www.udemy.com/course/abcdeltrading/
4798,投資 年化報酬5%的秘密！,適合風險承受度不高的你,165,4.1,6,https://www.udemy.com/course/5percent/
4799,Kapitalmarktwissen für Einsteiger,"Börse, Aktien und Co sind für dich ein Buch mit sieben Siegeln. Dann bist du hier richtig.",53,4.2,6,https://www.udemy.com/course/kapitalmarktwissen-fur-einsteiger/
4800,Controlling - Einstieg ins Finanzmanagement,"Lernen Sie, welche Kennzahlen im Finanzcontrolling eingesetzt werden",36,4.0,6,https://www.udemy.com/course/controlling-einstieg-ins-finanzmanagement/
4801,Fundos de Investimentos – Guia completo,Conquiste a sua liberdade financeira!,52,4.5,6,https://www.udemy.com/course/fundos-de-investimentos-guia-completo/
4802,Analyse financière,Finance d'entreprise,38,3.9,6,https://www.udemy.com/course/analysefinanciere/
4803,Curso de Criptomonedas para principiantes,Se parte de la nueva economía digital,35,4.2,6,https://www.udemy.com/course/curso-de-criptomonedas-para-principiantes/
4804,"5 estratégia com indicadores para download","Os 5 melhores indicadores para Opções Binárias, e o melhor, tudo em um único treinamento",14,4.2,6,https://www.udemy.com/course/5-estrategia-com-indicadores-para-download/
4805,誰でもできる！確定拠出年金カンタン商品選び（基礎編）,制度の確認、資産運用の基本、商品選択の３つの視点から解説された確定拠出年金入門コースです。初心者の方にも分かりやすいように解説しています。,37,4.1,6,https://www.udemy.com/course/wgswihxt/
4806,ビットコイン・・・「もう」か「まだ」かに結論を,"１０年先でも割高か割安かを正しく判断するアプローチとは？",50,4.1,6,https://www.udemy.com/course/bitcoins/
4807,Trading utilizando 4 gráficos con frame diferente,Analizar al máximo un activo,28,3.5,6,https://www.udemy.com/course/trading-utilizando-4-graficos-con-frame-diferente/
4808,Contabilidade Introdutória para TODOS os públicos,"Conhecimento nunca é demais. Mergulhe pelos conceitos contábeis, demonstrações financeiras e indicadores conosco.",19,4.1,6,https://www.udemy.com/course/contabilidade-introdutoria-para-todos-os-publicos/
4809,Impuestos para Mortales,Edición personas físicas,10,4.1,6,https://www.udemy.com/course/impuestos-para-mortales/
4810,Corso su Blockchain e Criptovalute (Bitcoin Ethereum Ripple),"Capire la tecnologia Blockchain, comprenderne il funzionamento ed analizzare le sue criptovalute principali.",17,4.4,6,https://www.udemy.com/course/corso-su-blockchain-e-criptovalute/
4811,APRENDA A INVESTIR: O dinheiro trabalhando para você ;),"Do básico ao avançado, iniciante ou profissional... descubra como INVESTIR e fazer o DINHEIRO trabalhar para você ;)",37,4.6,6,https://www.udemy.com/course/como-enriquecer-investindo/
4812,Trading : Le Money Management du Trader qui Gagne,Comment mettre un Money Management efficace pour trader,23,3.9,6,https://www.udemy.com/course/trading-le-money-management-du-day-trader/
4813,¿Cómo identificar dólares falsos?,"Conteo de billetes, dólares falsos, fajar billetes, luz ultravioleta, conteo cerrado, limpiar billetes, cajero",346,4.4,6,https://www.udemy.com/course/conteo-e-identificacion-de-dolares-falsos-americanos/
4814,Retração de M5 pode te salvar,"O poder oculto das retrações de M5, tudo nos mínimos detalhes, aqueles detalhes que realmente fazem a diferença",16,3.9,6,https://www.udemy.com/course/retracao-de-m5-pode-te-salvar/
4815,Calcul stochastique pour le trading Forex,Vous apprendrez à combiner des algorithmes de machine learning avec du calcul stochastique pour l'appliquer concrètement,74,3.2,6,https://www.udemy.com/course/calcul-stochastique-pour-le-trading-forex/
4816,Apprendre le scalping de manière simple et efficace,Maitriser l'art du scalping,20,4.0,6,https://www.udemy.com/course/apprendre-le-scalping-de-maniere-simple-et-efficace/
4817,Dein Weg zu mehr Geld und finanzieller Freiheit,"Mit Freude Ausgaben reduzieren, die eigenen Einnahmen erhöhen und ein finanziell freies Leben aufbauen",64,4.5,6,https://www.udemy.com/course/dein-weg-zur-finanziellen-freiheit-und-unabhangigkeit/
4818,Um Passo para a Felicidade Organizando as Finanças com Excel,Todo mundo tem direito à felicidade!,32,3.4,6,https://www.udemy.com/course/um-passo-para-a-felicidade-organizando-suas-financas/
4819,Costos de Producción para Generar Mayores Ganancias en Excel,"Costos, Rentabilidad, Modelo Financiero, Inversión, Análisis Financiero (de Cero a Avanzado)",19,4.3,6,https://www.udemy.com/course/costos-de-produccion-para-generar-mayores-ganancias/
4820,Aprende a Invertir usando Python,Estrategias de Inversión y Análisis de Empresas.Programación orientada al Trading Algorítimico. Software de Inversión,57,3.2,6,https://www.udemy.com/course/aprende-a-invertir-usando-python/
4821,دبلومة المحاسبة الشاملة,دبلومة المحاسبة الشاملة,239,4.2,6,https://www.udemy.com/course/khozthqx/
4822,Gestão Financeira para Empresários,Conheça o seu negócio para tomar as melhores decisões,15,3.5,6,https://www.udemy.com/course/gestaofinanceiraparaempresarios/
4823,SAP Business One Basic to Advance Training in Hindi|Urdu 9.1,"SAP Business One Basic to Advance Training in Hindi | Urdu Equally Suitable for all versions 9.0 , 9.1 , 9.2 , 9.3 SQL",18,4.4,6,https://www.udemy.com/course/sap-business-one/
4824,Complete Tally ERP 9 with Practical Example (HINDI) 2020,"Learn Tally ERP 9 with Practical Examples Covering Accounting, Payroll, GST, Banking & Inventory System",22,4.6,6,https://www.udemy.com/course/complete-tally-erp-9-with-practical-example-hindi-2020/
4825,Os Segredos Para Liberdade Financeira,Quando Você Perguntar a Uma Pessoa Rica Sobre Liberdade Financeira é Isso Que Ela Vai Responder!,14,4.6,6,https://www.udemy.com/course/os-segredos-para-liberdade-financeira/
4826,¡Aprenda! Repara Tu Crédito Hoy- Express,Curso Básico de Reparación de Crédito,67,4.7,6,https://www.udemy.com/course/aprenda-repara-tu-credito-hoy-express/
4827,Como declarar seus criptoativos no Imposto de Renda,Aprenda a preencher e enviar a declaração de suas operações com criptoativos realizadas em 2019 para a Receita Federal.,19,4.2,6,https://www.udemy.com/course/como-declarar-seus-criptoativos-no-imposto-de-renda/
4828,De grão em grão batemos a meta,"Esse método de operar opções binárias, resumi a seguinte frase : de grão em grão batemos a meta..",16,4.6,6,https://www.udemy.com/course/lucrando-de-dolar-em-dolar/
4829,Controlling mit Excel - Teil 2,Lernen Sie nützliche Excel-Formeln für die Arbeit im Controlling,168,4.1,6,https://www.udemy.com/course/controlling-mit-excel-teil-2/
4830,Treinamento Super Trader - Dólar Futuro,Price Action e Análise Gráfica para o daytrade,9,4.5,6,https://www.udemy.com/course/daytrade-dolar-futuro-treinamento-super-trader-20/
4831,Aprenda a calcular os Impostos Sobre as Vendas e Serviços,Cálculos Simples Nacional. Lucro Presumido e Lucro Real,37,4.3,6,https://www.udemy.com/course/aprenda-a-calcular-os-impostos-sobre-as-vendas-e-servicos/
4832,Trading Online: Corso Completo,Italian Traders Accademy,16,3.7,6,https://www.udemy.com/course/italiantradersaccademy/
4833,Businessplan erstellen für Start Ups & Selbstständige,"Businessplan & Geschäftsideen umsetzen, Start up & Selbstständigkeit, erfolgreich nebenberuflich selbstständig machen",51,3.6,6,https://www.udemy.com/course/businessplan-erstellen-fuer-gruender-und-selbststaendige/
4834,Xero Cloud Accounting 2019 in Urdu / Hindi,Xero Clound Accounting Training covers basic to advance of Xero Cloud Accounting In Hindi | Urdu,30,4.6,6,https://www.udemy.com/course/xero-cloud-accounting-urdu-hindi/
4835,Odoo v.11EE Accounting Training (Part #1),Odoo v.11EE (Billing) Training,26,4.7,6,https://www.udemy.com/course/odoo-v11ee-accounting-training/
4836,analise gráfica / LEITURA DE PREÇO/,Price Action :leitura de preço com base o gráfico,240,3.2,6,https://www.udemy.com/course/terceira-temporada-leitura-de-preco/
4837,"Akreditif ve Dış Ticaret , İhracat",Akreditif ve Dış Ticarette Anlaşmalar İçin Teslim Şekilleri ve Ödeme Yöntemleri,63,3.9,6,https://www.udemy.com/course/akreditif-ve-dis-ticaret-ihracat/
4838,Noções de Contabilidade para Empreendedores,"Aprenda na PRÁTICA sobre aspectos contábeis, noções empresariais, societárias, tributárias, fiscais e trabalhistas",38,4.0,6,https://www.udemy.com/course/nocoes-de-contabilidade-para-empreendedores/
4839,實戰選飆股,挑戰投資年報酬超過30%-你投資飆股的致勝寶典！,22,4.8,6,https://www.udemy.com/course/flystock/
4840,Data science pour le trading algorithmique (2020),"Machine Learning, python et théorie financière pour créer un algorithme de trading algorithmique profitable(+50% annuel)",50,3.2,6,https://www.udemy.com/course/data-science-pour-le-trading-algorithmique-2020/
4841,Corso Pattern Armonici (Strategia di Trading Completa),"Corso Strategia sui Pattern Armonici per guadagnare sui mercati del Forex, Azionario e Criptovalute",19,3.6,6,https://www.udemy.com/course/corso-strategia-pattern-armonici-corso-1-di-3/
4842,Piattaforma di eToro : Approccio al Social Trading.,Breve Corso sulle funzionalità della piattaforma di eToro,28,4.9,6,https://www.udemy.com/course/piattaforma-di-etoro-approccio-al-social-trading/
4843,Valuation,Como avaliar ações,31,3.8,6,https://www.udemy.com/course/valuation/
4844,Tesouro Direto: Do Zero ao Primeiro Investimento,"Aprenda sobre o Tesouro Direto, Conheça os Títulos à Venda e Descubra como Comprar e Acompanhar o Investimento",259,4.4,6,https://www.udemy.com/course/tesouro-direto-do-zero-ao-primeiro-investimento/
4845,Microsoft Excel Aplicado a las Finanzas / Excel Financiero,Excel Básico - Excel Intermedio - Excel Avanzado - Análisis Financiero,44,4.3,6,https://www.udemy.com/course/microsoft-excel-aplicado-a-las-finanzas-excel-financiero/
4846,Prepara tu mente para la abundancia,Atrae la abundancia todo el año,65,4.6,6,https://www.udemy.com/course/prepara-tu-mente-para-la-abundancia/
4847,Inteligência Financeira - Um Plano Completo,"Com esse Curso de Inteligência Financeira, você terá um Plano de Ação para Lhe dar com sua Gestão financeira.",18,3.9,6,https://www.udemy.com/course/inteligencia-financeira/
4848,Prepara tu mente para la abundancia,Atrae la abundancia todo el año,65,4.6,6,https://www.udemy.com/course/prepara-tu-mente-para-la-abundancia/
4849,房地產投資課程,學習知道如何開始房地產怎麼投資，或是如何聰明買房,9,3.7,6,https://www.udemy.com/course/realestateinvest/
4850,股票不難，難的是人性II(如何買在股票起漲點!!),懂得如何避開股票整理大部分時間，才能買在股票剛要上漲的時間~,65,3.9,6,https://www.udemy.com/course/ggxxvsal/
4851,محاسبه ادوو 11 الجزء الثانى,ادوو انتربرايز,16,4.3,6,https://www.udemy.com/course/odoo-v11ee-accounting-training-part-2/
4852,Curso Básico Declaración Anual Para Personas Físicas,Aprende a realizar tu declaración anual,27,4.4,6,https://www.udemy.com/course/curso-basico-declaracion-anual-impuestos-personas-fisicas/
4853,Planilha de Orçamento Pessoal sem Mistério,Incluso o Download da Planilha de Controle Financeiro Pessoal,109,4.2,6,https://www.udemy.com/course/planilha-de-orcamento-pessoal-sem-misterio/
4854,個人型確定拠出年金【iDeCo】早わかり講座,〜 個人型確定拠出年金（iDeCo）の有効活用のポイント〜,25,4.4,5,https://www.udemy.com/course/ideco-yi/
4855,"Vermögensaufbau Masterplan Investieren, Sparen und Anlegen",Wie du dir in eigen Regie ein Vermögen aufbauen kannst und dein Geld selbständig von Beratern investierst.,37,3.7,5,https://www.udemy.com/course/vermoegensaufbau-masterplan-investieren/
4856,Simulados CPA 20 - Certificação Profissional ANBIMA 20,Prática sobre todos os assuntos exigos no EXAME CPA 20 ANBIMA,36,4.9,5,https://www.udemy.com/course/simulado-cpa20-anbima/
4857,Aprende los sistemas de trading de los mejores profesionales,Los sistemas de trading de éxito de los mejores traders del mundo,27,3.4,5,https://www.udemy.com/course/sistemas-trading-profesional/
4858,Microsoft Office Basic to Advance Training Course Bundle2020,"Microsoft Office Basic to Advance Training Course Bundle2020 which includes Word , Excel , Powerpoint , Outlook and more",44,4.6,5,https://www.udemy.com/course/microsoftofficecompletetraining/
4859,Day Trade - Smartphone,Na compra do deste curso ganhe 40% de desconto em minha mentoria. Saiba mais na descrição...,36,4.4,5,https://www.udemy.com/course/daytrade-pelo-smartphone/
4860,Wie finde ich den richtigen Fonds?,Dein Kurs um die Grundlagen der Fondsauswahl kennenzulernen.,11,4.5,5,https://www.udemy.com/course/wie-finde-ich-den-richtigen-fonds/
